"station","lon","lat","year(valid)","month(valid)","day(valid)","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp"
"SFO",-122.3749,37.619,2017,11,13,59.2241379310345,51.4275862068965,75.5955172413793,110.414012738854,4.6624203821656,3.44827586206897e-06,30.1581847133758,1021.20434782609
"SFO",-122.3749,37.619,2017,11,14,59.1615384615385,51.4923076923077,76.9815384615385,185.31847133758,4.90764331210191,3.84615384615385e-06,30.2108280254777,1022.96666666667
"SFO",-122.3749,37.619,2017,11,15,57.0375,45.9875,66.8925,176.941580756014,5.12328767123288,2.08333333333333e-05,30.0582371794872,1017.65
"SFO",-122.3749,37.619,2017,11,16,58.075,53.634375,85.9753125,236.900826446281,7.11570247933884,0.0693727748691099,29.8738661710037,1011.57
"SFO",-122.3749,37.619,2017,11,17,56.0285714285714,48.7035714285714,77.5053571428571,236.688102893891,6.27009646302251,0.0100016129032258,30.0496825396825,1017.72916666667
"SFO",-122.3749,37.619,2017,11,18,53.8708333333333,38.5166666666667,57.1304166666667,115.664335664336,4.28321678321678,0,30.2001612903226,1022.6125
"SFO",-122.3749,37.619,2017,11,19,52.5458333333333,43.5875,72.14625,132.733118971061,3.03858520900322,0,30.1448397435897,1020.70833333333
"SFO",-122.3749,37.619,2017,11,20,58.388,49.256,71.6824,90.5750798722045,2.43130990415335,0,30.0774760383387,1018.5
"SFO",-122.3749,37.619,2017,11,21,60.2041666666667,52.7666666666667,76.7354166666667,104.839743589744,4.04807692307692,0,30.1255448717949,1020.0875
"SFO",-122.3749,37.619,2017,11,22,60.492,53.944,79.2928,99.4871794871795,3.24358974358974,0,30.1217628205128,1019.97916666667
"SFO",-122.3749,37.619,2017,11,23,61.8083333333333,56.3666666666667,82.5741666666667,93.4726688102894,2.39871382636656,0,30.1119871794872,1019.62916666667
"SFO",-122.3749,37.619,2017,11,24,61.4269230769231,57.0576923076923,85.99,193.621262458472,5.04635761589404,0,30.0813694267516,1018.56666666667
"SFO",-122.3749,37.619,2017,11,25,61.2291666666667,54.5083333333333,78.7383333333333,137.840531561462,4.2093023255814,0,29.9788461538462,1015.09583333333
"SFO",-122.3749,37.619,2017,11,26,63.528,55.588,75.9412,144.409722222222,7.65277777777778,0.0153761194029851,29.9658064516129,1014.63
"SFO",-122.3749,37.619,2017,11,27,56.2444444444444,47.0722222222222,71.9661111111111,249.335664335664,7.28671328671329,0.0292095238095238,30.0160130718954,1016.69411764706
"SFO",-122.3749,37.619,2017,11,28,53.2708333333333,46,76.7316666666667,194.201954397394,4.66233766233766,0,30.1366025641026,1020.45
"SFO",-122.3749,37.619,2017,11,29,55.0625,46.525,74.2345833333333,151.194539249147,3.48805460750853,0,30.1391987179487,1020.55
"SFO",-122.3749,37.619,2017,11,30,54.6916666666667,43.8916666666667,68.8658333333333,134.688524590164,2.63934426229508,0,30.1440384615385,1020.69583333333
"SFO",-122.3749,37.619,2017,12,1,53.675,47.6083333333333,80.2866666666667,249.92673992674,5.64598540145985,0,30.1000961538462,1019.17826086957
"SFO",-122.3749,37.619,2017,12,2,52.5423076923077,46.85,81.1665384615385,123.973063973064,3.17845117845118,0,30.0432802547771,1017.27083333333
"SFO",-122.3749,37.619,2017,12,3,54.4384615384615,44.8615384615385,70.9653846153846,251.961414790997,7.2508038585209,0.00763157894736842,30.1066134185304,1019.96666666667
"SFO",-122.3749,37.619,2017,12,4,55.3454545454545,34.35,46.3340909090909,201.21359223301,7.75242718446602,0,30.1785161290323,1021.78181818182
"SFO",-122.3749,37.619,2017,12,5,57.1125,29.35,36.0508333333333,94.6886446886447,6.52380952380952,0,30.2078846153846,1022.925
"SFO",-122.3749,37.619,2017,12,6,52.8541666666667,34.95,52.4375,120.602006688963,4.65551839464883,0,30.2593870967742,1024.65833333333
"SFO",-122.3749,37.619,2017,12,7,54.6333333333333,35.3458333333333,49.20875,110.064724919094,4.57605177993528,0,30.3313461538462,1027.11666666667
"SFO",-122.3749,37.619,2017,12,8,52.7125,38.1708333333333,59.4670833333333,74.5016077170418,1.86538461538462,0,30.4087820512821,1029.67916666667
"SFO",-122.3749,37.619,2017,12,9,53.15,39.5333333333333,61.5479166666667,55.5769230769231,1.4775641025641,0,30.3225,1026.70833333333
"SFO",-122.3749,37.619,2017,12,10,52.9833333333333,37.5875,56.8295833333333,102.403846153846,3.93910256410256,0,30.2643269230769,1024.74166666667
"SFO",-122.3749,37.619,2017,12,11,54.2083333333333,38.4041666666667,56.245,81.6346153846154,2.31410256410256,0,30.2536538461538,1024.47916666667
"SFO",-122.3749,37.619,2017,12,12,52.7916666666667,41.9083333333333,67.8425,56.3461538461538,1.71794871794872,0,30.2966987179487,1025.83333333333
"SFO",-122.3749,37.619,2017,12,13,51.45,41.5083333333333,69.3158333333333,82.7884615384615,2.40064102564103,0,30.160641025641,1021.19583333333
"SFO",-122.3749,37.619,2017,12,14,51.975,44.3416666666667,76.2029166666667,130.690789473684,3.20723684210526,0,30.0797756410256,1018.575
"SFO",-122.3749,37.619,2017,12,15,52.2416666666667,42.0041666666667,69.0329166666667,104.75884244373,2.60128617363344,0,30.1428205128205,1020.67083333333
"SFO",-122.3749,37.619,2017,12,16,56.5958333333333,38.0333333333333,56.4875,285.235294117647,10.1529411764706,0,29.9907051282051,1015.45416666667
"SFO",-122.3749,37.619,2017,12,17,57.775,28.5666666666667,33.4741666666667,157.420814479638,8.15837104072398,0,29.9968284789644,1015.79583333333
"SFO",-122.3749,37.619,2017,12,18,51.5625,35.3541666666667,55.4433333333333,100.353697749196,2.15112540192926,0,30.1422435897436,1020.75
"SFO",-122.3749,37.619,2017,12,19,50.8708333333333,40.4,68.1233333333333,114.177631578947,2.75816993464052,0,30.1794230769231,1021.93333333333
"SFO",-122.3749,37.619,2017,12,20,52.25,42.7615384615385,71.0242307692308,257.095588235294,9.16849816849817,0.0134285714285714,30.1785942492013,1021.91666666667
"SFO",-122.3749,37.619,2017,12,21,49.975,32.4708333333333,52.00875,235.977011494253,7.59386973180077,0,30.2437820512821,1024.11666666667
"SFO",-122.3749,37.619,2017,12,22,46.1625,34.6291666666667,64.76125,127.838709677419,3.48553054662379,0,30.28875,1025.67083333333
"SFO",-122.3749,37.619,2017,12,23,48.9666666666667,37.6,64.9829166666667,89.8675496688742,3.86092715231788,0,30.2775961538462,1025.175
"SFO",-122.3749,37.619,2017,12,24,50.4416666666667,39.9083333333333,67.1608333333333,107.331189710611,3.07051282051282,0,30.1979487179487,1022.51666666667
"SFO",-122.3749,37.619,2017,12,25,51.0083333333333,41.2541666666667,69.5479166666667,81.2861736334405,2.42628205128205,0,30.1837820512821,1022.0625
"SFO",-122.3749,37.619,2017,12,26,51.575,40.9416666666667,68.04625,68.0887372013652,1.81911262798635,0,30.1858974358974,1022.15833333333
"SFO",-122.3749,37.619,2017,12,27,48.1105263157895,44.95,88.9692105263158,142.049469964664,3.01060070671378,0,30.2702167182663,1024.98333333333
"SFO",-122.3749,37.619,2017,12,28,50.6833333333333,44.4,79.33875,114.166666666667,2.75320512820513,0,30.2441987179487,1024.0875
"SFO",-122.3749,37.619,2017,12,29,51.2791666666667,43.2416666666667,74.25625,52.540192926045,1.93910256410256,0,30.1758012820513,1021.76666666667
"SFO",-122.3749,37.619,2017,12,30,51.225,44.6708333333333,78.7725,63.6538461538462,1.80769230769231,0,30.1184294871795,1019.79583333333
"SFO",-122.3749,37.619,2017,12,31,51.2083333333333,44.8083333333333,78.8641666666667,49.5192307692308,1.60897435897436,0,30.0530448717949,1017.675
"SFO",-122.3749,37.619,2018,1,1,52.124,47.048,83.1084,75.0798722044728,1.99361022364217,0,30.1823642172524,1022.06666666667
"SFO",-122.3749,37.619,2018,1,2,53.6,47.1625,79.0929166666667,36.7948717948718,1.26923076923077,0,30.1593269230769,1021.20416666667
"SFO",-122.3749,37.619,2018,1,3,54.5625,46.4833333333333,74.7266666666667,73.0448717948718,2.66025641025641,0.0048906976744186,30.0548076923077,1017.62916666667
"SFO",-122.3749,37.619,2018,1,4,54.3206896551724,50.8103448275862,87.9537931034483,85.7324840764331,3.09872611464968,0.0445719298245614,30.0335987261147,1017.00416666667
"SFO",-122.3749,37.619,2018,1,5,59.0407407407407,54.9962962962963,86.5366666666667,130.915254237288,5.89864864864865,0.00912222222222222,30.1338658146965,1020.50416666667
"SFO",-122.3749,37.619,2018,1,6,54.4481481481481,49.7666666666667,84.482962962963,235.903225806452,5.50322580645161,0.0145563636363636,30.2040634920635,1022.7375
"SFO",-122.3749,37.619,2018,1,7,50.4294117647059,46.6882352941176,87.0705882352941,115.700636942675,3.93949044585987,0,30.1493167701863,1020.84166666667
"SFO",-122.3749,37.619,2018,1,8,52.790625,49.696875,NA,52.71875,2.140625,0.0590870192307692,29.9066875,1012.55833333333
"SFO",-122.3749,37.619,2018,1,9,56.2387096774194,53.6677419354839,91.1777419354839,205.88679245283,7.15413533834586,0.0841040462427746,29.6195297805643,1003.02083333333
"SFO",-122.3749,37.619,2018,1,10,53.8384615384615,46.9346153846154,77.4246153846154,220,9.84736842105263,0,30.0245859872611,1016.86666666667
"SFO",-122.3749,37.619,2018,1,11,55,51.2444444444444,87.2355555555555,125.365079365079,3.2984126984127,0,30.2622222222222,1024.7625
"SFO",-122.3749,37.619,2018,1,12,52.6323529411765,49.8323529411765,90.3314705882353,144.126984126984,3.89206349206349,0,30.337,1027.28333333333
"SFO",-122.3749,37.619,2018,1,13,51.6694444444444,47.5555555555556,86.2619444444445,100.434782608696,3.79813664596273,0,30.2415217391304,1023.90416666667
"SFO",-122.3749,37.619,2018,1,14,52.04,47.17,83.5773333333333,93.2525951557093,6.05190311418685,0,30.1575157232704,1021.17916666667
"SFO",-122.3749,37.619,2018,1,15,52.7153846153846,48.1153846153846,84.4838461538462,95.0798722044728,4.05750798722045,0,30.1038853503185,1019.32916666667
"SFO",-122.3749,37.619,2018,1,16,56.0807692307692,51.7576923076923,85.5261538461538,102.452229299363,3.48407643312102,7.69230769230769e-06,30.1652866242038,1021.4875
"SFO",-122.3749,37.619,2018,1,17,55.88,52.404,88.1276,85.8785942492013,3.58466453674121,0,30.2192651757188,1023.2375
"SFO",-122.3749,37.619,2018,1,18,53.4463414634146,51.0243902439024,91.529512195122,164.875776397516,4.69875776397516,0.00417,30.1254601226994,1020.0125
"SFO",-122.3749,37.619,2018,1,19,52.536,45.304,77.078,224.247491638796,5.58,0.0123985915492958,30.0881993569132,1018.825
