"station","lon","lat","year(valid)","month(valid)","day(valid)","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp"
"MRY",-121.8488,36.5904,2009,8,13,63.3533333333333,52.7266666666667,69.6833333333333,228.846153846154,5.33333333333333,NA,30.0088888888889,1017.22083333333
"MRY",-121.8488,36.5904,2009,8,14,61.664,51.8792,71.1108,223.333333333333,6.44,NA,30.0336,1018.08333333333
"MRY",-121.8488,36.5904,2009,8,15,60.44,51.7742857142857,73.6096428571429,231.851851851852,5.10714285714286,NA,29.9982142857143,1016.95833333333
"MRY",-121.8488,36.5904,2009,8,16,58.6283870967742,51.9045161290323,79.0477419354839,217.931034482759,4.80645161290323,NA,29.9667741935484,1015.86666666667
"MRY",-121.8488,36.5904,2009,8,17,57.318125,52.221875,83.3778125,245.483870967742,5.59375,NA,29.9403125,1015.1125
"MRY",-121.8488,36.5904,2009,8,18,57.2638709677419,52.8103225806452,85.5361290322581,178.387096774194,4.16129032258065,NA,29.9077419354839,1013.875
"MRY",-121.8488,36.5904,2009,8,19,58.016,52.688,83.0436666666667,157.5,4.06666666666667,NA,29.8906666666667,1013.28333333333
"MRY",-121.8488,36.5904,2009,8,20,60.35,53.318,78.0586666666667,168.214285714286,4.43333333333333,NA,29.9383333333333,1014.80833333333
"MRY",-121.8488,36.5904,2009,8,21,59.3210810810811,53.5659459459459,81.84,211.612903225806,5.05405405405405,NA,29.9367567567568,1014.90416666667
"MRY",-121.8488,36.5904,2009,8,22,57.4842105263158,52.9747368421053,85.4773684210526,127.142857142857,3.68421052631579,NA,29.9234210526316,1014.47083333333
"MRY",-121.8488,36.5904,2009,8,23,58.8662857142857,53.5382857142857,82.8888571428571,215.454545454545,4.48571428571429,NA,29.964,1015.83913043478
"MRY",-121.8488,36.5904,2009,8,24,56.75,50.37125,79.701875,216.25,5.03125,NA,29.9759375,1016.28333333333
"MRY",-121.8488,36.5904,2009,8,25,56.9992307692308,51.0730769230769,80.9607692307692,174.166666666667,4.34615384615385,NA,30.0153846153846,1017.575
