"station","lon","lat","year(valid)","month(valid)","day(valid)","tmpf","dwpf","relh","drct","sknt","p01i","alti","mslp"
"87Q",-121.2847,35.6656,1989,4,17,74.4285714285714,45.0285714285714,63.9371428571429,257.5,3.09,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,18,59.3811764705882,47.2894117647059,81.5105882352941,272.5,7.22,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,19,105.414285714286,37.8628571428571,29.3342857142857,273.541666666667,8.81333333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,20,127.4,32,4.25,287.608695652174,10.104347826087,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,21,127.4,32,4.25,244.166666666667,8.6,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,22,78.4953846153846,39.0615384615385,54.9815384615385,295.416666666667,11.8916666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,23,65.048,44.12,69.5293333333333,236.875,9.34,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,24,86.6381818181818,36.6309090909091,42.1627272727273,307.142857142857,7.22571428571429,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,25,51.32,47.96,88.3533333333333,113.75,10.5,NA,30,NA
"87Q",-121.2847,35.6656,1989,4,27,74.516,47.048,55.614,289.166666666667,12.1666666666667,NA,30.0166666666667,NA
"87Q",-121.2847,35.6656,1989,4,28,94.76,40.95,37.4927777777778,253.958333333333,8.72333333333333,NA,29.9216666666667,NA
"87Q",-121.2847,35.6656,1989,4,29,76.6890909090909,44.4936363636364,58.79,303.125,7.34333333333333,NA,29.8670833333333,NA
"87Q",-121.2847,35.6656,1989,4,30,72.7541176470588,46.2411764705882,62.5905882352941,213.809523809524,5.53142857142857,NA,29.9209523809524,NA
"87Q",-121.2847,35.6656,1989,5,1,55.2753846153846,51.7723076923077,88.4353846153846,227.941176470588,9.47529411764706,NA,29.9794117647059,NA
"87Q",-121.2847,35.6656,1989,5,2,73.6571428571429,47.1028571428571,64.9857142857143,299.583333333333,13.7566666666667,NA,29.95,NA
"87Q",-121.2847,35.6656,1989,5,3,57.0105263157895,50.9378947368421,80.6763157894737,303.333333333333,11.7895652173913,NA,29.962,NA
"87Q",-121.2847,35.6656,1989,5,4,69.26,48.0609090909091,69.4604545454545,307.5,15.7566666666667,NA,29.8441666666667,NA
"87Q",-121.2847,35.6656,1989,5,5,73.952,46.34,67.4,302.75,13.208,NA,29.798,NA
"87Q",-121.2847,35.6656,1989,5,6,67.3011764705882,48.3694117647059,76.18,147.291666666667,10.8816666666667,NA,29.8486363636364,NA
"87Q",-121.2847,35.6656,1989,5,7,80.2657142857143,46.2114285714286,62.3742857142857,233.958333333333,4.00666666666667,NA,29.9541666666667,NA
"87Q",-121.2847,35.6656,1989,5,8,76.4428571428571,46.88,65.1352380952381,302.291666666667,10.715,NA,29.9391666666667,NA
"87Q",-121.2847,35.6656,1989,5,9,69.3831578947368,46.7410526315789,71.9305263157895,293.6,15.8512,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,10,85.145,41.05625,49.415,295.238095238095,15.0533333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,11,84.39,40.32,47.6544444444444,295.454545454545,18.0127272727273,NA,29.9004545454545,NA
"87Q",-121.2847,35.6656,1989,5,12,70.7547826086956,41.195652173913,59.2926086956522,263.75,14.17,NA,29.9204166666667,NA
"87Q",-121.2847,35.6656,1989,5,13,71.4010526315789,42.7905263157895,61.9563157894737,284.791666666667,15.0966666666667,NA,29.83,NA
"87Q",-121.2847,35.6656,1989,5,14,72.2631578947368,43.5957894736842,63.4226315789474,258.958333333333,8.42666666666667,NA,29.8004166666667,NA
"87Q",-121.2847,35.6656,1989,5,15,91.58,40.3084210526316,41.2857894736842,289.583333333333,6.47,NA,29.785,NA
"87Q",-121.2847,35.6656,1989,5,16,88.8628571428571,41.5828571428571,44.1385714285714,297.173913043478,8.61565217391304,NA,29.8134782608696,NA
"87Q",-121.2847,35.6656,1989,5,17,93.542,39.947,41.7305,210.416666666667,5.93166666666667,NA,29.9771428571429,NA
"87Q",-121.2847,35.6656,1989,5,18,61.9828571428571,47.1542857142857,72.7409523809524,293.541666666667,9.29666666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,19,73.1247058823529,41.5505882352941,58.3735294117647,296.458333333333,14.2583333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,20,89.5470588235294,39.8776470588235,39.6552941176471,308.75,13.5566666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,21,52.6325,45.69125,77.935625,247.2,12.9648,NA,29.9804,NA
"87Q",-121.2847,35.6656,1989,5,22,69.47375,42.56375,59.18375,279.130434782609,12.615652173913,NA,29.9960869565217,NA
"87Q",-121.2847,35.6656,1989,5,23,70.4988235294118,44.0917647058824,59.21,284,13.408,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,24,74.4028571428571,41.3771428571429,50.89,294.166666666667,15.05,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,25,78.116,42.143,51.564,298.541666666667,18.6733333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,26,74.33375,42.15875,55.09,297.708333333333,18.3866666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,27,76.18,42.31,56.8561111111111,297.916666666667,19.5533333333333,NA,30.0047619047619,NA
"87Q",-121.2847,35.6656,1989,5,28,60.94,44.77,70.39,263.653846153846,15.4661538461538,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,29,81.9547368421053,40.3178947368421,47.2221052631579,295.625,21.0016666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,30,72.4828571428571,42.4142857142857,60.5414285714286,289.166666666667,14.4633333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,5,31,51.4188235294118,45.6482352941176,82.8241176470588,272.857142857143,11.3847619047619,NA,29.9604761904762,NA
"87Q",-121.2847,35.6656,1989,6,1,68.348,44.804,69.858,109.117647058824,9.42117647058824,NA,29.9058823529412,NA
"87Q",-121.2847,35.6656,1989,6,2,80.06,42.9971428571429,60.6814285714286,212.916666666667,4.38666666666667,NA,29.9408333333333,NA
"87Q",-121.2847,35.6656,1989,6,3,83.1527272727273,43.3727272727273,57.3340909090909,213.8,7.3312,NA,29.8508,NA
"87Q",-121.2847,35.6656,1989,6,4,73.3905263157895,46.5421052631579,68.6184210526316,102.5,6.00833333333333,NA,29.7779166666667,NA
"87Q",-121.2847,35.6656,1989,6,5,57.8670588235294,51.7258823529412,80.2258823529412,125.434782608696,5.92,NA,29.8865217391304,NA
"87Q",-121.2847,35.6656,1989,6,6,65.795,49.44875,74.195625,269.375,6.92833333333333,NA,29.93125,NA
"87Q",-121.2847,35.6656,1989,6,7,69.1925,48.14375,71.491875,298.541666666667,11.4733333333333,NA,29.986,NA
"87Q",-121.2847,35.6656,1989,6,8,75.21,44.88,60.5122222222222,292.954545454545,14.3272727272727,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,9,65.9347368421053,46.2768421052632,69.0094736842105,281.4,13.768,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,10,54.302,48.236,80.1595,291.346153846154,13.1553846153846,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,11,55.7978947368421,49.8294736842105,80.6552631578947,298.541666666667,10.965,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,12,53.5810526315789,48.5315789473684,83.3573684210526,288.125,14.0066666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,13,54.392,48.794,81.8845,298.958333333333,15.4633333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,14,62.8742857142857,47.9085714285714,72.0880952380952,302.916666666667,15.7533333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,15,66.83,48.704,71.5005,304.791666666667,14.4616666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,16,55.1942857142857,50.7285714285714,85.5185714285714,262,12.4832,NA,29.89,NA
"87Q",-121.2847,35.6656,1989,6,17,62.384,46.4,69.2635,301.538461538462,14.7353846153846,NA,29.8388461538462,NA
"87Q",-121.2847,35.6656,1989,6,18,61.3713043478261,47.0730434782609,72.0230434782609,301.458333333333,15.71,NA,29.8675,NA
"87Q",-121.2847,35.6656,1989,6,19,66.93,45.8,66.6894444444444,298.6,19.7632,NA,29.9408,NA
"87Q",-121.2847,35.6656,1989,6,20,53.96,47.7285714285714,79.9485714285714,299.791666666667,16.505,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,21,69.1747368421053,44.9410526315789,61.72,302.916666666667,8.46833333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,22,64.4171428571429,50.54,75.6628571428571,102.5,8.59,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,23,55.598,52.007,88.261,101.041666666667,11.1266666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,24,59.3685714285714,52.1171428571429,77.2880952380952,99.375,8.71333333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,25,59.6157894736842,52.3684210526316,77.1168421052632,150.869565217391,5.13739130434783,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,26,65.1105263157895,50.9094736842105,76.8315789473684,289.166666666667,10.255,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,27,56.5858823529412,53.0070588235294,87.9811764705882,291.666666666667,7.00833333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,28,67.1981818181818,48.7154545454545,70.1386363636364,250.833333333333,5.17333333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,29,57.4329411764706,50.0529411764706,76.8158823529412,207.916666666667,4.33833333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,6,30,62.2042857142857,53.2271428571429,73.515,299.5,8.46,NA,29.945,NA
"87Q",-121.2847,35.6656,1989,7,1,69.3846153846154,48.8646153846154,67.3723076923077,299.411764705882,15.7694117647059,NA,29.863125,NA
"87Q",-121.2847,35.6656,1989,7,2,63.428,49.316,73.6555,286.521739130435,13.7516666666667,NA,29.8454166666667,NA
"87Q",-121.2847,35.6656,1989,7,3,55.7214285714286,50.3471428571429,82.6371428571429,301.666666666667,15.335,NA,29.8416666666667,NA
"87Q",-121.2847,35.6656,1989,7,4,71.11,45.94,65.5988888888889,289.6,14.4048,NA,29.834,NA
"87Q",-121.2847,35.6656,1989,7,5,73.796,45.608,61.2375,301.458333333333,15.3433333333333,NA,29.8204166666667,NA
"87Q",-121.2847,35.6656,1989,7,6,63.293,48.065,72.7385,306.666666666667,13.465,NA,29.8145833333333,NA
"87Q",-121.2847,35.6656,1989,7,7,72.8109090909091,46.1954545454545,62.9122727272727,228.541666666667,9.67333333333333,NA,29.84375,NA
"87Q",-121.2847,35.6656,1989,7,8,62.5590909090909,50.0981818181818,78.4586363636364,194.375,7.00333333333333,NA,29.8691666666667,NA
"87Q",-121.2847,35.6656,1989,7,9,68.9245454545455,46.7190909090909,66.4936363636364,265.625,9.38166666666667,NA,29.9008333333333,NA
"87Q",-121.2847,35.6656,1989,7,10,69.503,47.165,69.492,175,8.16833333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,11,62.8842105263158,49.8105263157895,79.7531578947368,146.666666666667,4.54666666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,12,67.55,48.173,70.8535,282.916666666667,8.50666666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,13,56.354,51.773,84.9855,268,12.0432,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,14,62.404347826087,49.3973913043478,75.7869565217391,298.958333333333,19.46,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,15,64.0321739130435,47.9808695652174,72.7373913043478,303.333333333333,16.2083333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,16,68.621,45.662,64.8485,297.6,14.0048,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,17,75.8771428571429,45.6714285714286,61.82,260.208333333333,9.505,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,18,73.292,46.139,65.1425,281.458333333333,8.29833333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,19,71.94,46.77,65.22,299.166666666667,14.8033333333333,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,20,65.285,47.855,69.9041666666667,301.041666666667,20.585,NA,29.94,NA
"87Q",-121.2847,35.6656,1989,7,21,67.64,46.7913043478261,67.6539130434783,288.75,11.0883333333333,NA,29.745652173913,NA
"87Q",-121.2847,35.6656,1989,7,22,54.2627272727273,49.3290909090909,83.7586363636364,251.666666666667,4.91833333333333,NA,29.89375,NA
"87Q",-121.2847,35.6656,1989,7,23,53.51,50.38,89.4266666666667,246.875,4.62833333333333,NA,29.9213043478261,NA
"87Q",-121.2847,35.6656,1989,7,24,54.491,51.521,89.9245,302.083333333333,8.295,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,25,63.33,49.64,78.1335294117647,249.545454545455,9.73272727272727,NA,30.0036363636364,NA
"87Q",-121.2847,35.6656,1989,7,26,66.07,48.32,77.3327777777778,223.809523809524,11.6228571428571,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,27,58.3215384615385,51.7861538461538,79.3723076923077,293.846153846154,15.1538461538462,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,28,61.58,48.1571428571429,74.9909523809524,290.434782608696,8.65565217391304,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,29,55.1536842105263,50.8147368421053,85.758947368421,250.833333333333,10.05,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,30,62.348,49.352,78.221,237.5,10.38,NA,30,NA
"87Q",-121.2847,35.6656,1989,7,31,53.552,48.848,84.388,293.888888888889,12.9466666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,1,56.28875,50.34875,80.93,290,12.3529411764706,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,2,54.41,49.5425,83.8979166666667,306.25,13.4166666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,3,56.1758333333333,50.795,83.3470833333333,287.708333333333,9.50166666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,4,55.8433333333333,51.2675,85.7870833333333,223.125,3.04166666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,5,55.2275,51.455,87.5266666666667,287.5,6.91666666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,6,57.83,52.4225,82.555,298.75,10.4166666666667,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,7,56.7539130434783,52.5747826086956,86.0695652173913,303,9.48,NA,30,NA
"87Q",-121.2847,35.6656,1989,8,8,57.83,53.75,86.6961111111111,225.416666666667,6.00333333333333,NA,30,NA
